t,freq_hz,rocof_hz_s,v_pu_rms,dv_pu_dt_s,f0_hz,model_rel_path,stop_time_s
0.0424949000043,60,0,0.715591990095,1.7415275017e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0427670042145,60,0,0.715591994431,1.42028046377e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0430391084248,60,0,0.715591997824,1.04878604373e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.043311212635,60,0,0.715592000138,6.26795557112e-06,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0435833168452,60,0,0.715592001235,1.54861658748e-06,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0438554210555,60,0,0.715592000981,-3.65655190182e-06,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0441275252657,60,0,0.715591999245,-9.32617853624e-06,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0443996294759,60,0,0.715591995906,-1.54309854617e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0446717336862,60,0,0.715591990848,-2.19342157252e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0449438378964,60,0,0.715591983969,-2.87920918824e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0452159421066,60,0,0.715591975179,-3.59541987146e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0454880463168,60,0,0.715591964402,-4.33639132757e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0457601505271,60,0,0.71559195158,-5.09595552869e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0460322547373,60,0,0.71559193667,-5.86745699274e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0463043589475,60,0,0.715591919649,-6.64383828275e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0465764631578,60,0,0.715591900513,-7.41777173411e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.046848567368,60,0,0.715591879281,-8.18168071214e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0471206715782,60,0,0.715591855988,-8.92788972039e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0473927757885,60,0,0.715591830694,-9.64867725884e-05,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0476648799987,60,0,0.715591803479,-0.000103363763789,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0479369842089,60,0,0.715591774443,-0.0001098350535,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0482090884191,60,0,0.715591743706,-0.000115827961795,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0484811926294,60,0,0.715591711408,-0.000121273321544,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0487532968396,60,0,0.715591677708,-0.000126106278121,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0490254010498,60,0,0.71559164278,-0.000130266740665,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0492975052601,60,0,0.715591606816,-0.000133700476171,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
0.0495696094703,60,0,0.715591570019,-0.000136359766801,60,"Fourteen_bus.mdl/Fourteen_bus.mdl",10
